customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,avg_order_value,discount_applied_flag,promo_code_used_flag,subscription_flag,frequency_score,satisfaction_flag,satisfaction_level,promo_dependency_score,promo_dependency_level,value_score,value_tier,loyalty_def_1,loyalty_def_2,customer_segment,age_group,spend_level,retention_score,retention_level,ml_cluster,ml_customer_segment
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months,1.7857142857142858,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.2761474358974359,Low Value,0,0,Stable Mid-Value Customers,55+,Low Spend,0.3367948717948718,Low Retention,0,Stable Mid-Value Customers
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months,4.333333333333333,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2677820512820513,Low Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.313025641025641,Low Retention,4,At-Risk Low Value Customers
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually,1.146341463414634,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3508653846153846,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.5732564102564102,Medium Retention,1,Champions
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually,12.25,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4731153846153846,High Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.1793333333333333,Low Retention,0,Stable Mid-Value Customers
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly,1.9166666666666667,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4066025641025641,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.4568717948717948,Medium Retention,0,Stable Mid-Value Customers
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly,1.7777777777777777,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.3943782051282051,Mid Value,0,0,Stable Mid-Value Customers,35-44,Low Spend,0.525974358974359,Medium Retention,0,Stable Mid-Value Customers
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly,12.5,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4219358974358974,High Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.2456410256410256,Low Retention,0,Stable Mid-Value Customers
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40,Cash,Weekly,1.275,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.6034166666666666,Premium Value,0,1,Champions,55+,Medium Spend,0.8484871794871796,High Retention,3,One-Time Bargain Hunters
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months,8.666666666666666,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2397051282051281,Low Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.2456410256410256,Low Retention,4,At-Risk Low Value Customers
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly,2.4444444444444446,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4926346153846154,High Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.4938717948717949,Medium Retention,0,Stable Mid-Value Customers
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly,17.5,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.2542115384615385,Low Value,0,0,At-Risk Low Value Customers,25-34,Low Spend,0.3907948717948718,Low Retention,4,At-Risk Low Value Customers
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly,1.1025641025641026,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.2978461538461538,Low Value,0,0,Stable Mid-Value Customers,25-34,Low Spend,0.4916410256410256,Medium Retention,4,At-Risk Low Value Customers
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly,2.6666666666666665,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.1474230769230769,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.2776410256410256,Low Retention,4,At-Risk Low Value Customers
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months,5.1875,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.3994807692307692,Mid Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.3604871794871795,Low Retention,4,At-Risk Low Value Customers
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly,1.7222222222222223,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.4227948717948718,High Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.6027179487179487,Medium Retention,1,Champions
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,39.0,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2374807692307692,Low Value,0,0,At-Risk Low Value Customers,45-54,High Spend,0.0464871794871794,Low Retention,4,At-Risk Low Value Customers
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly,2.9047619047619047,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.5434551282051282,Premium Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.6200256410256411,High Retention,3,One-Time Bargain Hunters
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,Venmo,Annually,1.4615384615384617,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.376,Mid Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.549025641025641,Medium Retention,1,Champions
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,No,38,PayPal,Annually,1.8421052631578947,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4180833333333333,Mid Value,0,0,Stable Mid-Value Customers,25-34,Medium Spend,0.5374102564102563,Medium Retention,1,Champions
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,9.5,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2569358974358974,Low Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.2456410256410256,Low Retention,4,At-Risk Low Value Customers
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly,12.333333333333334,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.345974358974359,Mid Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.1001025641025641,Low Retention,0,Stable Mid-Value Customers
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly,1.8,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.637551282051282,Premium Value,1,0,Stable Mid-Value Customers,55+,High Spend,0.854974358974359,High Retention,1,Champions
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually,10.88888888888889,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4773461538461538,High Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.1894871794871794,Low Retention,0,Stable Mid-Value Customers
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months,2.8666666666666667,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2507435897435897,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.3494871794871795,Low Retention,4,At-Risk Low Value Customers
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,No,5,PayPal,Quarterly,7.4,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.2801282051282051,Low Value,0,0,Stable Mid-Value Customers,25-34,Low Spend,0.2322564102564102,Low Retention,0,Stable Mid-Value Customers
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly,2.923076923076923,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.1496794871794871,Low Value,0,0,At-Risk Low Value Customers,18-24,Low Spend,0.1788717948717949,Low Retention,4,At-Risk Low Value Customers
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly,1.3636363636363635,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5266217948717948,Premium Value,1,0,Stable Mid-Value Customers,45-54,Medium Spend,0.8382820512820512,High Retention,1,Champions
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually,1.5277777777777777,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3543717948717948,Mid Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.5145641025641026,Medium Retention,1,Champions
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly,2.833333333333333,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.4644166666666667,High Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.525974358974359,Medium Retention,0,Stable Mid-Value Customers
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly,1.8205128205128205,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5701153846153846,Premium Value,1,0,Stable Mid-Value Customers,35-44,Medium Spend,0.835948717948718,High Retention,1,Champions
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months,5.545454545454546,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.3938141025641025,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.3006410256410257,Low Retention,0,Stable Mid-Value Customers
3404,30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly,65.0,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.1856282051282051,Low Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.0345641025641025,Low Retention,4,At-Risk Low Value Customers
3405,69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually,1.0,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2696410256410256,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.4933333333333333,Medium Retention,4,At-Risk Low Value Customers
3406,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly,1.851063829787234,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.5950833333333333,Premium Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.5866410256410256,Medium Retention,3,One-Time Bargain Hunters
3407,57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,No,24,Venmo,Quarterly,3.2916666666666665,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.5242179487179487,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.4568717948717948,Medium Retention,0,Stable Mid-Value Customers
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly,2.3,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.286025641025641,Low Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.4074871794871795,Medium Retention,4,At-Risk Low Value Customers
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually,6.545454545454546,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3902371794871795,Mid Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.2124871794871795,Low Retention,0,Stable Mid-Value Customers
3410,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months,31.0,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3702051282051282,Mid Value,0,0,At-Risk Low Value Customers,18-24,High Spend,0.2045641025641025,Low Retention,4,At-Risk Low Value Customers
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,2.0,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.5109294871794872,High Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.480025641025641,Medium Retention,3,One-Time Bargain Hunters
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly,1.2444444444444445,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.6448076923076923,Premium Value,0,1,Champions,25-34,Medium Spend,0.9056410256410256,High Retention,3,One-Time Bargain Hunters
3413,61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly,2.677419354838709,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4754743589743589,High Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.5428717948717949,Medium Retention,1,Champions
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly,5.625,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.3514807692307692,Mid Value,0,0,At-Risk Low Value Customers,25-34,High Spend,0.2149487179487179,Low Retention,4,At-Risk Low Value Customers
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly,31.33333333333333,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4743589743589743,High Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.2045641025641025,Low Retention,0,Stable Mid-Value Customers
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15,Bank Transfer,Annually,4.533333333333333,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.296474358974359,Low Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.2613333333333333,Low Retention,4,At-Risk Low Value Customers
3417,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,4.818181818181818,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.266275641025641,Low Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.3006410256410257,Low Retention,4,At-Risk Low Value Customers
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly,1.5909090909090908,0,0,0,6,0,Low Satisfaction,0.0,Low Promo Dependency,0.3271666666666666,Mid Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.576974358974359,Medium Retention,1,Champions
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually,0.8571428571428571,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.2578076923076923,Low Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.5042564102564102,Medium Retention,4,At-Risk Low Value Customers
3420,23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly,5.2,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.0639358974358974,Low Value,0,0,At-Risk Low Value Customers,18-24,Low Spend,0.0867179487179487,Low Retention,4,At-Risk Low Value Customers
3421,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,No,35,PayPal,Bi-Weekly,1.7142857142857142,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3394615384615384,Mid Value,0,0,At-Risk Low Value Customers,18-24,Medium Spend,0.4468717948717948,Medium Retention,4,At-Risk Low Value Customers
3422,57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly,1.1111111111111112,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.3602115384615384,Mid Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.6926410256410257,High Retention,1,Champions
3423,19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,No,9,Venmo,Monthly,10.11111111111111,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4375897435897435,High Value,0,0,At-Risk Low Value Customers,18-24,High Spend,0.3648205128205128,Low Retention,4,At-Risk Low Value Customers
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly,3.380952380952381,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3079935897435897,Low Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.2757179487179487,Low Retention,4,At-Risk Low Value Customers
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly,2.782608695652174,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4083974358974359,Mid Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.5314358974358975,Medium Retention,1,Champions
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,18.0,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.2568205128205128,Low Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.059025641025641,Low Retention,0,Stable Mid-Value Customers
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually,1.1290322580645162,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3569358974358974,Mid Value,0,0,Stable Mid-Value Customers,45-54,Low Spend,0.4547179487179487,Medium Retention,0,Stable Mid-Value Customers
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually,0.8636363636363636,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.3327628205128204,Mid Value,0,0,Stable Mid-Value Customers,35-44,Low Spend,0.6067948717948717,High Retention,1,Champions
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly,3.45,0,0,0,5,0,Low Satisfaction,0.0,Low Promo Dependency,0.4118846153846154,Mid Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.4946666666666667,Medium Retention,1,Champions
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly,2.823529411764706,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.7391410256410256,Premium Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.7802564102564102,High Retention,3,One-Time Bargain Hunters
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,4.294117647058823,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4673717948717949,High Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.371025641025641,Low Retention,0,Stable Mid-Value Customers
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually,2.45,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3516410256410256,Mid Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.3193333333333333,Low Retention,0,Stable Mid-Value Customers
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,0.9565217391304348,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.508198717948718,High Value,0,1,Champions,35-44,Low Spend,0.7192564102564103,High Retention,3,One-Time Bargain Hunters
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually,3.321428571428572,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.5517371794871794,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.4178717948717949,Medium Retention,0,Stable Mid-Value Customers
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly,12.0,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3830641025641026,Mid Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.388974358974359,Low Retention,4,At-Risk Low Value Customers
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly,1.82,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.5254615384615384,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.6222564102564102,High Retention,1,Champions
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly,2.024390243902439,0,0,0,5,0,Low Satisfaction,0.0,Low Promo Dependency,0.5684551282051282,Premium Value,1,0,Stable Mid-Value Customers,55+,High Spend,0.7485897435897435,High Retention,1,Champions
3438,22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually,1.24,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4475,High Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.6796410256410257,High Retention,1,Champions
3439,26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,No,33,Credit Card,Monthly,2.1515151515151514,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4859551282051282,High Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.6562820512820513,High Retention,1,Champions
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly,3.72,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.5807820512820513,Premium Value,0,0,Stable Mid-Value Customers,35-44,High Spend,0.4699487179487179,Medium Retention,3,One-Time Bargain Hunters
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly,31.5,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.4549807692307692,High Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.3907948717948718,Low Retention,0,Stable Mid-Value Customers
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually,6.4,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4990128205128205,High Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.2613333333333333,Low Retention,0,Stable Mid-Value Customers
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly,6.5,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.5600512820512821,Premium Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.5117948717948718,Medium Retention,3,One-Time Bargain Hunters
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,No,28,Cash,Bi-Weekly,0.8571428571428571,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.2698141025641025,Low Value,0,0,Stable Mid-Value Customers,45-54,Low Spend,0.3604871794871795,Low Retention,0,Stable Mid-Value Customers
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly,5.25,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2332435897435897,Low Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.1674871794871795,Low Retention,4,At-Risk Low Value Customers
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,No,3,Debit Card,Annually,19.33333333333333,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.2992051282051282,Low Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.1164102564102564,Low Retention,0,Stable Mid-Value Customers
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,Cash,Weekly,2.75,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.5164871794871795,High Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.6062564102564103,High Retention,3,One-Time Bargain Hunters
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly,19.33333333333333,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.2705128205128205,Low Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.059025641025641,Low Retention,0,Stable Mid-Value Customers
3449,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly,0.875,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.4505,High Value,0,0,Stable Mid-Value Customers,18-24,Low Spend,0.6998974358974359,High Retention,3,One-Time Bargain Hunters
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,No,35,Cash,Monthly,1.0571428571428572,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.4737820512820513,High Value,0,0,Stable Mid-Value Customers,45-54,Low Spend,0.6795897435897436,High Retention,3,One-Time Bargain Hunters
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly,2.5161290322580645,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5000256410256411,High Value,0,0,At-Risk Low Value Customers,18-24,High Spend,0.630051282051282,High Retention,1,Champions
